vals,
1e-12,
1.05e-12,
1.1000000000000002e-12,
1.15e-12,
1.2099999999999999e-12,
1.27e-12,
1.33e-12,
1.3999999999999999e-12,
1.47e-12,
1.5400000000000001e-12,
1.6200000000000002e-12,
1.6899999999999999e-12,
1.78e-12,
1.87e-12,
1.9599999999999997e-12,
2.05e-12,
2.15e-12,
2.2599999999999997e-12,
2.37e-12,
2.49e-12,
2.61e-12,
2.74e-12,
2.87e-12,
3.01e-12,
3.1600000000000003e-12,
3.3199999999999996e-12,
3.4799999999999997e-12,
3.65e-12,
3.83e-12,
4.0199999999999994e-12,
4.219999999999999e-12,
4.42e-12,
4.64e-12,
4.87e-12,
5.11e-12,
5.3600000000000006e-12,
5.62e-12,
5.9e-12,
6.19e-12,
6.49e-12,
6.8099999999999995e-12,
7.15e-12,
7.5e-12,
7.87e-12,
8.25e-12,
8.66e-12,
9.09e-12,
9.529999999999998e-12,
1e-11,
1.05e-11,
1.1e-11,
1.1499999999999999e-11,
1.2099999999999999e-11,
1.2699999999999999e-11,
1.33e-11,
1.3999999999999999e-11,
1.4699999999999998e-11,
1.54e-11,
1.62e-11,
1.6899999999999998e-11,
1.78e-11,
1.87e-11,
1.96e-11,
2.0499999999999997e-11,
2.1499999999999997e-11,
2.2599999999999995e-11,
2.37e-11,
2.49e-11,
2.6099999999999996e-11,
2.74e-11,
2.87e-11,
3.01e-11,
3.16e-11,
3.32e-11,
3.48e-11,
3.6499999999999997e-11,
3.83e-11,
4.0199999999999994e-11,
4.2199999999999994e-11,
4.4199999999999993e-11,
4.6399999999999996e-11,
4.87e-11,
5.11e-11,
5.36e-11,
5.62e-11,
5.9e-11,
6.19e-11,
6.49e-11,
6.809999999999999e-11,
7.15e-11,
7.5e-11,
7.87e-11,
8.25e-11,
8.659999999999999e-11,
9.089999999999999e-11,
9.529999999999998e-11,
1e-10,
1.0500000000000001e-10,
1.1000000000000001e-10,
1.1499999999999999e-10,
1.21e-10,
1.27e-10,
1.33e-10,
1.4e-10,
1.47e-10,
1.54e-10,
1.62e-10,
1.69e-10,
1.78e-10,
1.8700000000000003e-10,
1.96e-10,
2.05e-10,
2.15e-10,
2.26e-10,
2.37e-10,
2.49e-10,
2.61e-10,
2.7400000000000004e-10,
2.8700000000000004e-10,
3.01e-10,
3.1600000000000005e-10,
3.32e-10,
3.48e-10,
3.65e-10,
3.83e-10,
4.0199999999999996e-10,
4.22e-10,
4.42e-10,
4.64e-10,
4.870000000000001e-10,
5.110000000000001e-10,
5.36e-10,
5.62e-10,
5.9e-10,
6.19e-10,
6.49e-10,
6.81e-10,
7.15e-10,
7.5e-10,
7.870000000000001e-10,
8.25e-10,
8.66e-10,
9.090000000000001e-10,
9.53e-10,
1e-09,
1.05e-09,
1.1000000000000001e-09,
1.15e-09,
1.21e-09,
1.2700000000000002e-09,
1.3300000000000002e-09,
1.4e-09,
1.47e-09,
1.54e-09,
1.6200000000000002e-09,
1.69e-09,
1.78e-09,
1.8700000000000004e-09,
1.9600000000000003e-09,
2.0499999999999997e-09,
2.1500000000000002e-09,
2.26e-09,
2.3700000000000003e-09,
2.4900000000000003e-09,
2.61e-09,
2.7400000000000005e-09,
2.8700000000000002e-09,
3.01e-09,
3.1600000000000003e-09,
3.32e-09,
3.4800000000000004e-09,
3.65e-09,
3.83e-09,
4.02e-09,
4.22e-09,
4.42e-09,
4.64e-09,
4.870000000000001e-09,
5.110000000000001e-09,
5.3600000000000005e-09,
5.620000000000001e-09,
5.900000000000001e-09,
6.190000000000001e-09,
6.4900000000000005e-09,
6.81e-09,
7.150000000000001e-09,
7.500000000000001e-09,
7.87e-09,
8.250000000000001e-09,
8.660000000000001e-09,
9.09e-09,
9.53e-09,
1e-08,
1.0500000000000001e-08,
1.1000000000000001e-08,
1.1499999999999999e-08,
1.2099999999999999e-08,
1.2700000000000001e-08,
1.3300000000000002e-08,
1.4e-08,
1.47e-08,
1.5400000000000002e-08,
1.6200000000000003e-08,
1.69e-08,
1.78e-08,
1.8700000000000002e-08,
1.96e-08,
2.0499999999999998e-08,
2.15e-08,
2.2599999999999997e-08,
2.37e-08,
2.49e-08,
2.61e-08,
2.7400000000000004e-08,
2.8700000000000002e-08,
3.01e-08,
3.1600000000000005e-08,
3.32e-08,
3.48e-08,
3.65e-08,
3.83e-08,
4.0199999999999996e-08,
4.22e-08,
4.42e-08,
4.64e-08,
4.87e-08,
5.11e-08,
5.3600000000000004e-08,
5.62e-08,
5.9000000000000006e-08,
6.19e-08,
6.49e-08,
6.81e-08,
7.150000000000001e-08,
7.5e-08,
7.87e-08,
8.25e-08,
8.660000000000001e-08,
9.09e-08,
9.53e-08,
1e-07,
1.05e-07,
1.1e-07,
1.1499999999999998e-07,
1.2099999999999998e-07,
1.2699999999999999e-07,
1.33e-07,
1.3999999999999998e-07,
1.4699999999999998e-07,
1.54e-07,
1.62e-07,
1.69e-07,
1.78e-07,
1.87e-07,
1.9599999999999998e-07,
2.0499999999999997e-07,
2.1499999999999998e-07,
2.2599999999999996e-07,
2.37e-07,
2.49e-07,
2.6099999999999997e-07,
2.74e-07,
2.87e-07,
3.0099999999999996e-07,
3.16e-07,
3.3199999999999996e-07,
3.48e-07,
3.65e-07,
3.83e-07,
4.019999999999999e-07,
4.2199999999999994e-07,
4.4199999999999996e-07,
4.6399999999999997e-07,
4.87e-07,
5.11e-07,
5.36e-07,
5.62e-07,
5.9e-07,
6.19e-07,
6.49e-07,
6.809999999999999e-07,
7.15e-07,
7.5e-07,
7.869999999999999e-07,
8.249999999999999e-07,
8.659999999999999e-07,
9.089999999999999e-07,
9.529999999999999e-07,
1e-06,
1.05e-06,
1.1e-06,
1.1499999999999998e-06,
1.2099999999999998e-06,
1.27e-06,
1.33e-06,
1.4e-06,
1.47e-06,
1.5399999999999999e-06,
1.62e-06,
1.69e-06,
1.78e-06,
1.87e-06,
1.96e-06,
2.05e-06,
2.1499999999999997e-06,
